payment_id,order_id,payment_date,payment_method,payment_amount,payment_status,transaction_id
160540,97880,2025-09-20,COD,3169.83,Completed,TXN000160540
160541,128072,2025-05-13,Credit Card,8591.17,Completed,TXN000160541
160542,21796,2025-11-10,UPI,7305.4,Failed,TXN000160542
160543,161150,2024-06-20,UPI,6803.51,Completed,TXN000160543
160544,147499,2025-11-16,Debit Card,6612.83,Completed,TXN000160544
160545,99268,2024-02-16,UPI,9584.29,Pending,TXN000160545
160546,156591,2025-11-20,UPI,12486.61,Completed,TXN000160546
160547,60078,2024-05-18,UPI,349.75,Pending,TXN000160547
160548,39822,2024-02-24,Net Banking,12290.73,Completed,TXN000160548
160549,128049,2025-10-21,UPI,9085.04,Completed,TXN000160549
160550,121241,2025-06-01,Debit Card,20410.12,Completed,TXN000160550
160551,94088,2024-11-03,Debit Card,12388.4,Completed,TXN000160551
160552,80256,2025-04-26,Credit Card,5956.74,Completed,TXN000160552
160553,119645,2025-06-11,Wallet,5751.61,Failed,TXN000160553
160554,34370,2024-06-25,UPI,6504.44,Pending,TXN000160554
160555,142801,2024-06-05,Net Banking,19615.23,Completed,TXN000160555
160556,102931,2025-01-22,UPI,10132.99,Completed,TXN000160556
160557,96008,2024-11-28,Credit Card,2285.31,Completed,TXN000160557
160558,165467,2025-11-16,Net Banking,1671.39,Completed,TXN000160558
160559,9157,2025-09-16,Debit Card,17505.64,Completed,TXN000160559
160560,112927,2025-10-17,UPI,12819.23,Completed,TXN000160560
160561,160588,2024-02-26,Wallet,11916.07,Completed,TXN000160561
160562,71023,2025-10-06,COD,3580.01,Failed,TXN000160562
160563,13684,2024-02-12,UPI,19528.48,Failed,TXN000160563
160564,148976,2025-02-02,Credit Card,2894.69,Completed,TXN000160564
160565,153731,2025-05-20,Credit Card,2845.07,Pending,TXN000160565
160566,196862,2024-03-28,Credit Card,18501.56,Completed,TXN000160566
160567,141283,2025-02-11,Wallet,2463.3,Refunded,TXN000160567
160568,152776,2025-06-26,Net Banking,512.25,Completed,TXN000160568
160569,97156,2025-11-01,Credit Card,4328.63,Completed,TXN000160569
160570,132185,2025-09-08,Debit Card,8567.29,Completed,TXN000160570
160571,195398,2025-04-22,Debit Card,12933.84,Completed,TXN000160571
160572,102653,2024-11-15,Credit Card,12884.97,Completed,TXN000160572
160573,158600,2025-09-05,Credit Card,8136.32,Completed,TXN000160573
160574,121720,2025-05-09,UPI,1130.94,Completed,TXN000160574
160575,179987,2025-09-02,UPI,8997.05,Completed,TXN000160575
160576,169587,2025-05-19,UPI,6380.15,Completed,TXN000160576
160577,153589,2024-06-20,Credit Card,10559.26,Completed,TXN000160577
160578,190602,2024-10-14,Net Banking,2674.21,Completed,TXN000160578
160579,128298,2024-09-16,Debit Card,9864.36,Completed,TXN000160579
160580,44471,2024-12-19,Wallet,417.84,Completed,TXN000160580
160581,195052,2024-01-16,Debit Card,2426.96,Completed,TXN000160581
160582,151722,2024-08-14,Net Banking,2667.13,Completed,TXN000160582
160583,60185,2024-04-07,Debit Card,11099.61,Pending,TXN000160583
160584,171252,2024-08-28,Wallet,592.08,Completed,TXN000160584
160585,1524,2025-06-17,Credit Card,2013.46,Completed,TXN000160585
160586,44580,2024-01-12,Credit Card,5553.42,Completed,TXN000160586
160587,186689,2025-11-16,Credit Card,7740.46,Completed,TXN000160587
160588,184734,2024-10-08,Credit Card,12491.01,Completed,TXN000160588
160589,36157,2024-09-15,Debit Card,10805.28,Completed,TXN000160589
160590,64238,2024-08-08,Credit Card,16055.22,Completed,TXN000160590
160591,58615,2024-12-22,Credit Card,9412.43,Completed,TXN000160591
160592,1215,2025-10-19,Net Banking,8095.87,Completed,TXN000160592
160593,192963,2024-07-27,COD,10074.86,Completed,TXN000160593
160594,173779,2025-04-16,COD,2595.86,Completed,TXN000160594
160595,142794,2025-03-27,UPI,1886.93,Completed,TXN000160595
160596,109256,2024-06-17,Credit Card,3882.54,Pending,TXN000160596
160597,84933,2025-12-03,Net Banking,460.43,Pending,TXN000160597
160598,91922,2024-06-15,UPI,3612.71,Completed,TXN000160598
160599,190946,2024-10-13,UPI,4588.13,Completed,TXN000160599
160600,50471,2025-05-12,Net Banking,9899.57,Completed,TXN000160600
160601,183928,2025-06-12,Net Banking,2782.25,Completed,TXN000160601
160602,195038,2024-08-28,Credit Card,12192.01,Completed,TXN000160602
160603,81020,2025-01-07,Credit Card,1378.65,Completed,TXN000160603
160604,172932,2025-09-20,COD,8473.5,Completed,TXN000160604
160605,187453,2024-05-01,Debit Card,24121.14,Completed,TXN000160605
160606,195998,2024-10-25,Wallet,3299.99,Completed,TXN000160606
160607,198208,2025-03-10,Wallet,25827.83,Failed,TXN000160607
160608,126185,2025-11-25,UPI,7612.73,Completed,TXN000160608
160609,151570,2025-03-22,Debit Card,1755.55,Completed,TXN000160609
160610,159097,2024-06-16,Debit Card,12104.89,Failed,TXN000160610
160611,184011,2024-10-09,Credit Card,527.9,Completed,TXN000160611
160612,24447,2025-11-30,Credit Card,5421.49,Completed,TXN000160612
160613,87295,2024-12-08,Debit Card,2770.54,Completed,TXN000160613
160614,76074,2025-10-04,Credit Card,14484.75,Completed,TXN000160614
160615,3931,2025-10-05,Credit Card,5384.86,Completed,TXN000160615
160616,39585,2024-05-03,Net Banking,11591.37,Refunded,TXN000160616
160617,61183,2025-12-12,Net Banking,11626.29,Completed,TXN000160617
160618,164195,2024-12-18,Credit Card,21166.58,Completed,TXN000160618
160619,112230,2024-05-19,Net Banking,20819.94,Completed,TXN000160619
160620,91610,2025-04-17,Credit Card,6177.09,Completed,TXN000160620
160621,27405,2024-04-23,Credit Card,4547.79,Completed,TXN000160621
160622,67826,2025-04-15,UPI,5620.84,Completed,TXN000160622
160623,13054,2024-09-16,Debit Card,5157.31,Completed,TXN000160623
160624,107936,2025-03-20,Wallet,3576.21,Completed,TXN000160624
160625,189128,2024-01-31,Wallet,21744.8,Completed,TXN000160625
160626,105486,2025-09-22,UPI,6144.62,Completed,TXN000160626
160627,51457,2025-04-07,COD,10092.08,Completed,TXN000160627
160628,27570,2025-09-01,Net Banking,5525.75,Completed,TXN000160628
160629,20147,2024-05-01,Net Banking,6230.26,Failed,TXN000160629
160630,199813,2025-01-23,UPI,2088.82,Completed,TXN000160630
160631,189405,2024-04-30,Debit Card,2726.77,Completed,TXN000160631
160632,77700,2025-02-18,Credit Card,1466.46,Completed,TXN000160632
160633,72123,2024-10-27,UPI,4828.64,Completed,TXN000160633
160634,169344,2025-04-18,UPI,3831.33,Refunded,TXN000160634
160635,119963,2024-01-05,Net Banking,7144.75,Completed,TXN000160635
160636,26254,2025-08-14,UPI,2412.34,Completed,TXN000160636
160637,158209,2024-07-20,UPI,7506.86,Failed,TXN000160637
160638,197382,2025-03-26,Debit Card,16874.81,Pending,TXN000160638
160639,78575,2024-07-30,Credit Card,5066.38,Completed,TXN000160639
160640,119581,2024-06-19,Debit Card,2909.55,Completed,TXN000160640
160641,123839,2025-02-03,UPI,13009.41,Completed,TXN000160641
160642,49151,2025-06-04,UPI,16724.32,Completed,TXN000160642
160643,135136,2025-04-15,COD,7394.87,Completed,TXN000160643
160644,65569,2025-06-26,UPI,6109.68,Completed,TXN000160644
160645,46489,2024-12-31,Credit Card,8928.75,Completed,TXN000160645
160646,28636,2024-08-05,Wallet,2448.6,Completed,TXN000160646
160647,41896,2024-01-27,UPI,10481.74,Completed,TXN000160647
160648,103870,2024-07-18,Credit Card,13406.51,Completed,TXN000160648
160649,171886,2024-11-13,Debit Card,12737.7,Completed,TXN000160649
160650,67780,2025-04-13,Net Banking,10520.7,Completed,TXN000160650
160651,117725,2024-10-17,Credit Card,14044.84,Completed,TXN000160651
160652,124564,2024-03-04,UPI,6782.63,Completed,TXN000160652
160653,118619,2025-07-28,Credit Card,6985.38,Refunded,TXN000160653
160654,42123,2024-10-25,Wallet,2053.04,Completed,TXN000160654
160655,103162,2025-03-11,UPI,8482.24,Completed,TXN000160655
160656,81179,2024-02-26,UPI,2891.75,Completed,TXN000160656
160657,144215,2024-05-11,Credit Card,3947.5,Completed,TXN000160657
160658,115122,2024-09-24,COD,8208.67,Completed,TXN000160658
160659,35427,2025-04-18,Net Banking,4822.19,Failed,TXN000160659
160660,87424,2025-10-31,Wallet,1331.38,Completed,TXN000160660
160661,99564,2025-09-01,Net Banking,6019.16,Completed,TXN000160661
160662,120814,2025-06-19,Net Banking,16529.44,Completed,TXN000160662
160663,16445,2024-02-22,COD,10537.72,Completed,TXN000160663
160664,69160,2025-02-27,Credit Card,1245.92,Completed,TXN000160664
160665,47339,2025-08-14,Debit Card,6706.26,Completed,TXN000160665
160666,48056,2024-08-14,Credit Card,4592.4,Completed,TXN000160666
160667,137125,2025-12-27,Wallet,8723.9,Pending,TXN000160667
160668,75203,2024-03-11,Wallet,5956.11,Completed,TXN000160668
160669,95743,2024-03-29,Credit Card,2350.35,Refunded,TXN000160669
160670,151240,2024-12-07,Net Banking,16614.87,Completed,TXN000160670
160671,45447,2024-12-29,UPI,7105.45,Completed,TXN000160671
160672,138258,2024-06-28,UPI,6058.82,Completed,TXN000160672
160673,20172,2024-01-26,Credit Card,8006.15,Completed,TXN000160673
160674,116501,2025-07-28,Wallet,10240.39,Completed,TXN000160674
160675,33061,2024-09-01,COD,2126.34,Completed,TXN000160675
160676,62106,2025-08-31,UPI,11351.14,Completed,TXN000160676
160677,147357,2024-07-24,UPI,6637.92,Completed,TXN000160677
160678,137688,2024-06-10,Wallet,10385.28,Completed,TXN000160678
160679,116471,2024-12-11,UPI,10763.2,Completed,TXN000160679
160680,67421,2025-03-10,Debit Card,8454.97,Completed,TXN000160680
160681,116419,2024-12-07,Credit Card,421.13,Failed,TXN000160681
160682,73804,2024-08-02,UPI,13088.17,Completed,TXN000160682
160683,33873,2024-12-25,Debit Card,7087.51,Refunded,TXN000160683
160684,71727,2025-07-24,UPI,3500.97,Failed,TXN000160684
160685,103195,2025-01-13,UPI,10182.14,Refunded,TXN000160685
160686,43630,2024-01-23,COD,6554.44,Completed,TXN000160686
160687,85477,2024-07-01,UPI,3221.05,Completed,TXN000160687
160688,88317,2024-09-06,Net Banking,7028.82,Completed,TXN000160688
160689,94274,2024-07-24,COD,7788.37,Completed,TXN000160689
160690,113876,2024-02-24,Credit Card,8693.42,Pending,TXN000160690
160691,165379,2025-09-21,Net Banking,13390.66,Completed,TXN000160691
160692,92587,2024-01-12,Net Banking,11633.84,Completed,TXN000160692
160693,144650,2024-07-10,UPI,847.16,Completed,TXN000160693
160694,32052,2024-10-01,COD,11937.63,Completed,TXN000160694
160695,83073,2024-05-08,Debit Card,16135.86,Completed,TXN000160695
160696,51214,2025-07-03,UPI,8961.22,Completed,TXN000160696
160697,68497,2024-02-16,UPI,5591.47,Completed,TXN000160697
160698,16159,2025-10-10,Wallet,4669.61,Completed,TXN000160698
160699,153849,2025-04-25,Credit Card,13098.28,Completed,TXN000160699
160700,60148,2024-03-03,Credit Card,385.19,Completed,TXN000160700
160701,132969,2025-07-16,Credit Card,3690.29,Completed,TXN000160701
160702,157094,2025-10-01,Credit Card,1321.15,Completed,TXN000160702
160703,86792,2025-09-17,Debit Card,882.72,Completed,TXN000160703
160704,87773,2025-09-03,UPI,1474.85,Completed,TXN000160704
160705,190340,2025-11-06,Net Banking,2646.62,Completed,TXN000160705
160706,95400,2025-12-02,Debit Card,1308.09,Completed,TXN000160706
160707,173284,2024-04-05,UPI,4859.09,Pending,TXN000160707
160708,186847,2024-02-03,Credit Card,8619.05,Completed,TXN000160708
160709,90142,2025-03-28,UPI,1070.05,Completed,TXN000160709
160710,7068,2024-10-05,Credit Card,13276.19,Completed,TXN000160710
160711,25955,2025-06-11,UPI,18461.22,Completed,TXN000160711
160712,94499,2024-02-26,Debit Card,11082.48,Completed,TXN000160712
160713,31328,2024-11-08,Net Banking,13893.09,Completed,TXN000160713
160714,179710,2024-09-12,UPI,5785.3,Completed,TXN000160714
160715,135485,2025-01-14,UPI,7529.44,Completed,TXN000160715
160716,18170,2024-07-12,COD,18194.39,Completed,TXN000160716
160717,100935,2025-03-21,UPI,4086.01,Completed,TXN000160717
160718,46974,2024-02-01,Debit Card,18332.87,Completed,TXN000160718
160719,79482,2025-06-02,Credit Card,11219.35,Pending,TXN000160719
160720,154776,2024-12-16,Credit Card,614.69,Failed,TXN000160720
160721,67709,2025-02-10,UPI,12506.46,Completed,TXN000160721
160722,8187,2024-03-09,UPI,344.98,Completed,TXN000160722
160723,46557,2024-09-15,UPI,7025.7,Completed,TXN000160723
160724,141290,2025-07-30,Wallet,9908.85,Completed,TXN000160724
160725,41060,2025-07-12,Credit Card,8867.37,Completed,TXN000160725
160726,15976,2024-01-03,UPI,5187.76,Completed,TXN000160726
160727,9361,2025-09-17,UPI,8873.82,Completed,TXN000160727
160728,194952,2024-08-28,Wallet,7615.93,Completed,TXN000160728
160729,131310,2025-11-02,UPI,4010.47,Completed,TXN000160729
160730,156642,2024-04-27,UPI,1407.88,Completed,TXN000160730
160731,118482,2025-08-16,Credit Card,4068.25,Completed,TXN000160731
160732,21346,2025-03-07,UPI,11973.92,Completed,TXN000160732
160733,20735,2024-10-21,Credit Card,1955.14,Completed,TXN000160733
160734,68812,2024-07-17,Net Banking,22135.87,Completed,TXN000160734
160735,68408,2024-05-24,Debit Card,3558.44,Completed,TXN000160735
160736,148768,2025-10-21,Credit Card,2589.33,Completed,TXN000160736
160737,20289,2025-07-03,Credit Card,1299.85,Completed,TXN000160737
160738,104736,2025-05-03,UPI,7090.03,Completed,TXN000160738
160739,175640,2024-12-21,Net Banking,7624.29,Completed,TXN000160739
160740,31985,2024-10-13,UPI,21197.36,Pending,TXN000160740
160741,109337,2024-09-29,UPI,8012.07,Refunded,TXN000160741
160742,168320,2024-07-06,Credit Card,17510.14,Completed,TXN000160742
160743,154580,2024-03-18,Net Banking,5570.32,Completed,TXN000160743
160744,34791,2024-01-29,UPI,6392.73,Completed,TXN000160744
160745,152365,2024-09-06,COD,6760.61,Completed,TXN000160745
160746,190676,2024-07-19,Debit Card,1144.92,Failed,TXN000160746
160747,100361,2025-07-16,UPI,1395.32,Completed,TXN000160747
160748,68931,2024-05-23,COD,4047.85,Completed,TXN000160748
160749,193180,2024-05-02,Debit Card,10392.53,Completed,TXN000160749
160750,59977,2024-05-02,COD,14289.27,Completed,TXN000160750
160751,148693,2024-08-20,Credit Card,5908.46,Completed,TXN000160751
160752,36150,2024-10-09,Net Banking,13328.4,Refunded,TXN000160752
160753,46382,2025-11-17,Credit Card,5379.54,Completed,TXN000160753
160754,72772,2025-12-29,Credit Card,20898.51,Completed,TXN000160754
160755,51478,2025-07-31,UPI,4285.31,Completed,TXN000160755
160756,13612,2024-04-05,UPI,5676.29,Completed,TXN000160756
160757,181480,2024-10-10,UPI,476.56,Completed,TXN000160757
160758,160762,2024-03-17,Debit Card,17826.4,Completed,TXN000160758
160759,183835,2024-04-14,Wallet,1150.44,Refunded,TXN000160759
160760,79796,2025-10-01,COD,8220.92,Completed,TXN000160760
160761,1549,2025-03-01,Net Banking,12810.51,Completed,TXN000160761
160762,8492,2024-07-21,UPI,11631.84,Failed,TXN000160762
160763,37251,2024-01-02,Credit Card,458.47,Completed,TXN000160763
160764,14732,2024-10-21,Wallet,1651.24,Completed,TXN000160764
160765,77684,2025-02-22,Net Banking,11483.97,Completed,TXN000160765
160766,64540,2024-08-19,Debit Card,701.49,Completed,TXN000160766
160767,171930,2024-10-29,UPI,17391.07,Completed,TXN000160767
160768,9936,2025-05-26,Wallet,2274.99,Completed,TXN000160768
160769,114234,2025-03-23,Debit Card,3670.72,Completed,TXN000160769
160770,198434,2025-08-14,Credit Card,2262.43,Completed,TXN000160770
160771,139566,2024-10-22,Credit Card,12274.69,Completed,TXN000160771
160772,96612,2024-12-03,UPI,4729.21,Completed,TXN000160772
160773,28976,2024-09-29,Credit Card,16535.53,Completed,TXN000160773
160774,13842,2024-11-09,COD,1255.72,Completed,TXN000160774
160775,178704,2025-09-08,UPI,17079.11,Completed,TXN000160775
160776,183385,2025-02-13,UPI,22100.86,Completed,TXN000160776
160777,19018,2024-07-15,Debit Card,12277.86,Completed,TXN000160777
160778,150951,2025-12-02,UPI,7872.3,Failed,TXN000160778
160779,67762,2025-02-27,Debit Card,7494.81,Completed,TXN000160779
160780,157506,2025-02-11,Credit Card,11006.92,Completed,TXN000160780
160781,164905,2025-01-18,Net Banking,1643.43,Completed,TXN000160781
160782,109833,2025-01-21,COD,4847.46,Completed,TXN000160782
160783,156525,2024-06-16,UPI,7998.72,Completed,TXN000160783
160784,17692,2025-02-15,UPI,581.4,Completed,TXN000160784
160785,80993,2025-06-30,Net Banking,19180.5,Completed,TXN000160785
160786,172026,2025-06-25,COD,28330.32,Completed,TXN000160786
160787,140413,2024-11-03,Wallet,1914.81,Completed,TXN000160787
160788,139422,2025-12-03,UPI,11291.02,Completed,TXN000160788
160789,147494,2025-06-05,Net Banking,5076.63,Completed,TXN000160789
160790,157379,2025-04-12,Debit Card,447.44,Completed,TXN000160790
160791,50725,2024-04-30,UPI,6916.71,Completed,TXN000160791
160792,147,2024-12-19,Credit Card,1075.97,Completed,TXN000160792
160793,162758,2025-06-20,Credit Card,19014.64,Completed,TXN000160793
160794,91378,2024-02-18,UPI,2651.5,Completed,TXN000160794
160795,13380,2025-10-07,UPI,8315.35,Completed,TXN000160795
160796,123440,2024-03-03,Net Banking,1768.17,Completed,TXN000160796
160797,100900,2024-01-06,Debit Card,4669.37,Completed,TXN000160797
160798,137182,2025-05-12,UPI,15159.91,Completed,TXN000160798
160799,23887,2024-07-26,Debit Card,6391.1,Completed,TXN000160799
160800,26881,2025-09-15,Net Banking,9729.81,Completed,TXN000160800
160801,171482,2025-01-25,Debit Card,30646.35,Completed,TXN000160801
160802,99730,2025-08-27,Net Banking,10207.03,Completed,TXN000160802
160803,24842,2024-02-05,Credit Card,1391.95,Refunded,TXN000160803
160804,136980,2024-07-14,Wallet,10096.51,Completed,TXN000160804
160805,30073,2025-02-13,Debit Card,16609.84,Completed,TXN000160805
160806,70595,2024-03-27,Net Banking,12051.85,Completed,TXN000160806
160807,89865,2025-08-20,Debit Card,5077.45,Completed,TXN000160807
160808,86353,2024-08-08,UPI,11911.02,Completed,TXN000160808
160809,24376,2025-02-26,Net Banking,3159.58,Completed,TXN000160809
160810,107853,2024-12-25,UPI,22807.08,Completed,TXN000160810
160811,162267,2025-01-03,Credit Card,3992.08,Completed,TXN000160811
160812,186995,2024-11-15,Debit Card,4996.33,Completed,TXN000160812
160813,114898,2025-10-13,Debit Card,1308.39,Completed,TXN000160813
160814,113661,2025-12-29,COD,14354.71,Completed,TXN000160814
160815,149663,2024-07-04,UPI,10810.26,Completed,TXN000160815
160816,174810,2025-05-02,Debit Card,11798.55,Completed,TXN000160816
160817,51465,2025-08-09,UPI,4878.59,Failed,TXN000160817
160818,120680,2025-07-27,Wallet,6561.87,Completed,TXN000160818
160819,20269,2025-02-22,Net Banking,5103.85,Completed,TXN000160819
160820,148582,2025-05-29,Debit Card,8438.9,Completed,TXN000160820
160821,62809,2024-11-20,UPI,9593.39,Completed,TXN000160821
160822,70060,2024-12-19,Debit Card,8222.22,Failed,TXN000160822
160823,17403,2024-08-31,COD,8762.72,Completed,TXN000160823
160824,58977,2025-05-18,COD,8671.53,Refunded,TXN000160824
160825,12316,2025-09-22,UPI,191.88,Pending,TXN000160825
160826,111451,2025-05-10,COD,2367.58,Failed,TXN000160826
160827,24928,2025-03-08,Debit Card,3501.21,Completed,TXN000160827
160828,83709,2024-04-20,Credit Card,5690.25,Completed,TXN000160828
160829,111651,2024-02-24,COD,13944.01,Refunded,TXN000160829
160830,113261,2024-10-15,Net Banking,12411.8,Refunded,TXN000160830
160831,171170,2024-05-21,Credit Card,7233.28,Completed,TXN000160831
160832,48332,2025-07-22,Debit Card,18109.18,Completed,TXN000160832
160833,154886,2024-12-26,UPI,17405.04,Failed,TXN000160833
160834,74118,2024-05-26,UPI,305.69,Completed,TXN000160834
160835,50122,2024-04-13,Debit Card,4648.24,Completed,TXN000160835
160836,157940,2024-01-11,UPI,5695.69,Completed,TXN000160836
160837,195552,2024-03-14,Credit Card,504.33,Completed,TXN000160837
160838,168770,2025-01-22,Wallet,22931.67,Completed,TXN000160838
