shipment_id,order_id,seller_id,shipping_date,expected_delivery_date,actual_delivery_date,shipping_method,shipping_cost,delivery_status
166909,166909,2162,2025-02-25,2025-03-03,2025-03-06,Express,12.28,Delayed
166910,166910,607,2024-03-31,2024-04-02,2024-04-01,Standard,19.56,Delivered
166911,166911,2004,2025-12-11,2025-12-14,2025-12-18,Express,28.22,Delayed
166912,166912,1750,2025-06-04,2025-06-09,2025-06-12,Standard,14.66,Delivered
166913,166913,1901,2025-08-04,2025-08-07,2025-08-11,Express,41.55,Returned
166914,166914,1882,2025-06-29,2025-07-06,2025-07-06,Standard,5.7,Delivered
166915,166915,1975,2024-09-16,2024-09-21,2024-09-22,Standard,38.34,Delivered
166916,166916,1585,2024-09-11,2024-09-13,2024-09-15,Standard,11.66,Delivered
166917,166917,3439,2024-11-05,2024-11-09,2024-11-09,Standard,7.69,Delivered
166918,166918,2997,2024-04-07,2024-04-13,2024-04-16,Same Day,12.3,Delivered
166919,166919,3659,2025-05-17,2025-05-24,2025-05-24,Standard,17.46,Delivered
166920,166920,3038,2024-01-05,2024-01-08,2024-01-12,Express,2.62,Delivered
166921,166921,3306,2024-06-21,2024-06-26,2024-06-30,Standard,5.98,Delivered
166922,166922,3153,2025-08-16,2025-08-22,2025-08-23,Express,43.82,Delivered
166923,166923,3399,2025-09-15,2025-09-19,2025-09-23,Standard,42.24,Delivered
166924,166924,1873,2025-07-03,2025-07-05,2025-07-09,Same Day,10.81,Delivered
166925,166925,2088,2025-04-08,2025-04-15,2025-04-18,Standard,30.01,Delivered
166926,166926,2130,2024-03-31,2024-04-04,2024-04-03,Express,47.37,Delivered
166927,166927,3201,2024-12-18,2024-12-21,2024-12-21,Standard,45.17,Delivered
166928,166928,1115,2025-10-18,2025-10-24,2025-10-23,Economy,31.58,Delivered
166929,166929,3289,2025-08-14,2025-08-17,2025-08-17,Standard,43.25,Delivered
166930,166930,596,2025-02-01,2025-02-05,2025-02-07,Express,15.87,Delivered
166931,166931,2200,2024-11-18,2024-11-24,2024-11-24,Express,20.76,Delivered
166932,166932,3909,2025-01-08,2025-01-12,2025-01-13,Standard,32.81,Delivered
166933,166933,4865,2024-06-20,2024-06-22,2024-06-26,Economy,49.64,Delivered
166934,166934,3178,2024-02-04,2024-02-10,2024-02-14,Standard,3.04,Delivered
166935,166935,1785,2024-03-10,2024-03-15,2024-03-17,Same Day,17.52,Delivered
166936,166936,480,2025-06-08,2025-06-13,2025-06-12,Standard,10.17,Delivered
166937,166937,4128,2025-09-02,2025-09-07,2025-09-11,Express,17.12,Delivered
166938,166938,3131,2024-03-11,2024-03-18,2024-03-17,Standard,27.7,In Transit
166939,166939,3754,2024-05-15,2024-05-19,2024-05-20,Standard,33.44,Delivered
166940,166940,3742,2024-02-20,2024-02-27,2024-02-28,Standard,11.4,In Transit
166941,166941,1457,2024-12-24,2024-12-31,2025-01-03,Standard,7.39,Delivered
166942,166942,1564,2024-09-07,2024-09-11,2024-09-14,Standard,32.1,Delivered
166943,166943,1390,2024-01-16,2024-01-20,2024-01-24,Express,33.65,Delayed
166944,166944,4472,2024-04-09,2024-04-12,2024-04-15,Standard,26.71,Delivered
166945,166945,1059,2024-07-21,2024-07-26,2024-07-27,Standard,8.02,Delivered
166946,166946,283,2025-07-13,2025-07-18,2025-07-21,Standard,45.1,Delivered
166947,166947,496,2024-10-03,2024-10-09,2024-10-10,Economy,7.79,Delivered
166948,166948,4891,2025-06-24,2025-07-01,2025-07-01,Standard,5.48,Delivered
166949,166949,3472,2024-05-14,2024-05-20,2024-05-23,Express,40.55,Delivered
166950,166950,3991,2025-12-02,2025-12-08,2025-12-10,Standard,33.45,Delivered
166951,166951,2942,2024-05-07,2024-05-11,2024-05-15,Standard,12.15,In Transit
166952,166952,3349,2024-08-08,2024-08-13,2024-08-13,Standard,6.88,Delivered
166953,166953,4129,2025-02-04,2025-02-06,2025-02-05,Same Day,27.33,In Transit
166954,166954,4578,2024-06-12,2024-06-15,2024-06-14,Standard,22.85,Delivered
166955,166955,4013,2024-04-12,2024-04-18,2024-04-19,Standard,49.57,Delayed
166956,166956,3730,2025-09-08,2025-09-13,2025-09-12,Express,32.53,Returned
166957,166957,3192,2025-02-12,2025-02-17,2025-02-18,Standard,22.18,Delivered
166958,166958,4787,2025-06-18,2025-06-20,2025-06-21,Standard,12.89,Delivered
166959,166959,4761,2024-03-04,2024-03-11,2024-03-15,Standard,37.29,Delivered
166960,166960,4109,2024-06-03,2024-06-07,2024-06-11,Standard,32.06,Delivered
166961,166961,3820,2025-09-01,2025-09-08,2025-09-09,Standard,23.15,Delivered
166962,166962,3348,2024-04-16,2024-04-22,2024-04-25,Economy,8.75,Delivered
166963,166963,4617,2025-05-23,2025-05-27,2025-05-27,Standard,42.88,Delivered
166964,166964,245,2024-02-16,2024-02-18,2024-02-18,Express,6.46,Delivered
166965,166965,866,2025-08-31,2025-09-05,2025-09-08,Same Day,48.95,Delivered
166966,166966,2865,2024-10-11,2024-10-17,2024-10-19,Standard,11.59,Delivered
166967,166967,3858,2024-07-26,2024-08-02,2024-08-06,Standard,43.58,Delivered
166968,166968,4042,2024-04-29,2024-05-04,2024-05-07,Standard,43.43,Delivered
166969,166969,1265,2025-06-22,2025-06-29,2025-06-30,Standard,17.35,Delivered
166970,166970,176,2025-09-22,2025-09-27,2025-09-26,Standard,22.79,Delivered
166971,166971,673,2024-04-30,2024-05-02,2024-05-03,Express,49.51,Delivered
166972,166972,3824,2024-04-03,2024-04-10,2024-04-09,Standard,15.99,Delivered
166973,166973,1085,2024-04-13,2024-04-15,2024-04-16,Standard,38.3,Delivered
166974,166974,2991,2024-03-10,2024-03-13,2024-03-16,Standard,5.45,Delayed
166975,166975,1093,2024-01-07,2024-01-12,2024-01-11,Standard,41.02,Delayed
166976,166976,646,2024-09-04,2024-09-07,2024-09-10,Standard,45.01,Delivered
166977,166977,4075,2024-10-07,2024-10-13,2024-10-14,Standard,15.88,Delivered
166978,166978,2315,2024-08-13,2024-08-20,2024-08-24,Express,5.78,Delivered
166979,166979,4729,2024-03-13,2024-03-17,2024-03-17,Standard,33.81,Delivered
166980,166980,3608,2025-08-13,2025-08-17,2025-08-18,Standard,18.64,Delivered
166981,166981,4369,2024-12-26,2024-12-29,2025-01-01,Standard,3.76,Delayed
166982,166982,1641,2024-06-16,2024-06-20,2024-06-21,Express,47.93,Returned
166983,166983,2484,2025-04-18,2025-04-20,2025-04-19,Standard,12.07,Delivered
166984,166984,265,2025-03-09,2025-03-11,2025-03-11,Economy,16.75,Delivered
166985,166985,1453,2025-07-15,2025-07-17,2025-07-20,Economy,4.99,Delivered
166986,166986,443,2024-01-16,2024-01-22,2024-01-24,Standard,44.56,Delivered
166987,166987,3865,2024-08-28,2024-08-31,2024-09-01,Standard,24.8,Delivered
166988,166988,157,2025-07-07,2025-07-11,2025-07-12,Standard,40.5,Delivered
166989,166989,1234,2024-06-29,2024-07-02,2024-07-01,Standard,39.37,Delivered
166990,166990,617,2025-06-23,2025-06-30,2025-07-02,Express,27.19,Delivered
166991,166991,4447,2025-11-09,2025-11-14,2025-11-16,Express,4.49,Delivered
166992,166992,3187,2024-08-13,2024-08-19,2024-08-19,Economy,7.25,Delivered
166993,166993,4613,2024-02-24,2024-02-26,2024-02-25,Standard,29.49,Delivered
166994,166994,188,2025-07-04,2025-07-08,2025-07-09,Standard,47.91,Delivered
166995,166995,3170,2025-10-30,2025-11-03,2025-11-07,Standard,34.23,Delayed
166996,166996,1603,2025-09-04,2025-09-09,2025-09-11,Standard,40.95,Delivered
166997,166997,3870,2024-11-20,2024-11-22,2024-11-25,Express,44.71,Delivered
166998,166998,2186,2025-11-06,2025-11-08,2025-11-11,Standard,21.72,Delivered
166999,166999,3791,2025-12-04,2025-12-10,2025-12-10,Standard,42.63,Delivered
167000,167000,2477,2025-03-09,2025-03-16,2025-03-20,Express,37.11,Delivered
167001,167001,423,2024-12-12,2024-12-17,2024-12-17,Standard,38.94,Delivered
167002,167002,4879,2024-07-03,2024-07-10,2024-07-09,Standard,25.44,Delivered
167003,167003,4423,2025-06-01,2025-06-06,2025-06-08,Standard,15.56,Delivered
167004,167004,845,2024-05-19,2024-05-24,2024-05-23,Standard,14.51,Delivered
167005,167005,1801,2025-10-01,2025-10-05,2025-10-08,Express,16.35,Delivered
167006,167006,1825,2025-11-29,2025-12-02,2025-12-05,Express,26.01,Delivered
167007,167007,2197,2025-12-08,2025-12-13,2025-12-17,Express,35.2,Delivered
167008,167008,856,2024-11-14,2024-11-17,2024-11-17,Standard,49.31,Returned
167009,167009,1235,2025-11-30,2025-12-02,2025-12-04,Standard,13.5,Returned
167010,167010,489,2025-04-09,2025-04-14,2025-04-16,Express,7.77,Delivered
167011,167011,1904,2025-05-07,2025-05-14,2025-05-17,Express,49.47,Delivered
167012,167012,4065,2025-01-24,2025-01-30,2025-01-31,Express,14.81,Delivered
167013,167013,44,2025-08-20,2025-08-23,2025-08-27,Standard,35.71,Delivered
167014,167014,3110,2025-02-27,2025-03-06,2025-03-10,Economy,29.48,Delivered
167015,167015,356,2025-12-28,2026-01-04,2026-01-07,Standard,25.65,Delivered
167016,167016,2128,2024-04-20,2024-04-22,2024-04-24,Economy,33.85,Delivered
167017,167017,2764,2024-06-13,2024-06-16,2024-06-20,Express,27.21,Delivered
167018,167018,1984,2025-04-24,2025-04-27,2025-04-28,Economy,23.14,Delivered
167019,167019,4081,2025-10-02,2025-10-07,2025-10-06,Standard,30.95,Delivered
167020,167020,4285,2024-09-13,2024-09-19,2024-09-19,Express,3.9,Delivered
167021,167021,4784,2025-06-27,2025-06-30,2025-07-02,Standard,12.32,Delivered
167022,167022,2996,2025-09-18,2025-09-25,2025-09-29,Standard,36.63,Delivered
167023,167023,2704,2025-06-30,2025-07-02,2025-07-06,Economy,8.19,In Transit
167024,167024,2056,2025-09-09,2025-09-12,2025-09-12,Express,27.55,Delivered
167025,167025,2153,2025-06-29,2025-07-03,2025-07-04,Standard,10.6,Returned
167026,167026,1059,2024-12-08,2024-12-12,2024-12-13,Express,26.77,Delivered
167027,167027,917,2025-08-12,2025-08-15,2025-08-19,Standard,18.42,In Transit
167028,167028,2282,2024-08-10,2024-08-17,2024-08-19,Standard,44.06,Delivered
167029,167029,4540,2024-08-28,2024-08-31,2024-09-02,Standard,31.56,Delivered
167030,167030,312,2025-01-05,2025-01-09,2025-01-11,Standard,40.52,Delivered
167031,167031,2323,2024-02-15,2024-02-20,2024-02-24,Express,27.4,Delivered
167032,167032,4528,2024-04-29,2024-05-03,2024-05-02,Express,15.57,Delivered
167033,167033,1451,2025-01-04,2025-01-10,2025-01-11,Standard,35.39,Returned
167034,167034,2393,2025-12-31,2026-01-02,2026-01-06,Standard,24.98,Delivered
167035,167035,207,2025-03-06,2025-03-09,2025-03-12,Express,26.95,Delivered
167036,167036,695,2025-02-08,2025-02-10,2025-02-14,Standard,2.92,Delivered
167037,167037,836,2025-02-10,2025-02-12,2025-02-12,Standard,48.31,Delivered
167038,167038,1617,2024-09-05,2024-09-09,2024-09-12,Standard,30.58,Delivered
167039,167039,3304,2025-08-29,2025-09-01,2025-08-31,Standard,48.93,Delivered
167040,167040,4998,2025-03-16,2025-03-19,2025-03-20,Economy,18.8,Delivered
167041,167041,4287,2024-11-04,2024-11-07,2024-11-10,Express,44.39,Delivered
167042,167042,1128,2024-04-16,2024-04-21,2024-04-23,Standard,32.09,Delivered
167043,167043,976,2025-09-17,2025-09-23,2025-09-27,Standard,45.51,Delivered
167044,167044,932,2025-11-21,2025-11-25,2025-11-27,Standard,19.15,Delivered
167045,167045,3789,2024-07-30,2024-08-01,2024-08-01,Economy,47.44,Delivered
167046,167046,3374,2025-12-20,2025-12-27,2025-12-29,Standard,29.61,Delivered
167047,167047,1718,2024-10-15,2024-10-22,2024-10-26,Economy,26.44,Delivered
167048,167048,2692,2025-01-19,2025-01-25,2025-01-28,Standard,45.5,Delivered
167049,167049,421,2024-07-27,2024-07-31,2024-08-01,Express,7.89,Delivered
167050,167050,389,2024-08-01,2024-08-08,2024-08-08,Standard,28.89,Delivered
167051,167051,120,2025-01-25,2025-01-30,2025-02-02,Economy,22.12,Delivered
167052,167052,1533,2024-11-10,2024-11-12,2024-11-16,Standard,2.38,Delivered
167053,167053,4511,2025-08-15,2025-08-17,2025-08-19,Standard,25.41,In Transit
167054,167054,920,2024-11-24,2024-12-01,2024-11-30,Standard,47.68,Delivered
167055,167055,3478,2024-06-06,2024-06-09,2024-06-10,Standard,48.95,In Transit
167056,167056,3748,2025-04-02,2025-04-08,2025-04-10,Standard,48.23,Delivered
167057,167057,1579,2025-12-06,2025-12-13,2025-12-17,Standard,4.71,Delivered
167058,167058,3563,2024-05-25,2024-05-30,2024-05-29,Express,17.65,Delivered
167059,167059,3734,2024-06-14,2024-06-16,2024-06-17,Standard,22.66,Delivered
167060,167060,2862,2025-09-18,2025-09-24,2025-09-27,Standard,21.16,Delivered
167061,167061,1891,2025-06-30,2025-07-03,2025-07-07,Express,15.28,Delivered
167062,167062,3392,2024-09-23,2024-09-28,2024-09-30,Standard,40.68,Returned
167063,167063,3238,2024-06-05,2024-06-11,2024-06-11,Express,39.21,Delivered
167064,167064,3752,2025-09-07,2025-09-14,2025-09-13,Standard,4.66,Delivered
167065,167065,4203,2024-07-26,2024-07-30,2024-08-02,Standard,6.79,Delayed
167066,167066,4230,2025-11-14,2025-11-18,2025-11-21,Express,45.55,Delivered
167067,167067,104,2024-04-24,2024-04-30,2024-04-30,Standard,35.05,Delivered
167068,167068,1126,2025-06-11,2025-06-14,2025-06-16,Standard,48.21,Delivered
167069,167069,2161,2024-07-10,2024-07-13,2024-07-13,Express,3.69,Delivered
167070,167070,845,2024-08-16,2024-08-21,2024-08-24,Standard,16.24,Delivered
167071,167071,110,2025-12-30,2026-01-03,2026-01-03,Express,2.91,In Transit
167072,167072,3382,2024-01-26,2024-01-31,2024-02-01,Standard,10.81,Delivered
167073,167073,779,2024-07-15,2024-07-18,2024-07-20,Standard,13.11,Delivered
167074,167074,1389,2025-12-04,2025-12-07,2025-12-09,Standard,45.56,In Transit
167075,167075,4102,2024-06-11,2024-06-17,2024-06-17,Standard,31.58,Delivered
167076,167076,2656,2024-10-26,2024-11-02,2024-11-04,Standard,28.76,Returned
167077,167077,2494,2025-10-02,2025-10-05,2025-10-06,Standard,30.48,Delivered
167078,167078,283,2024-06-04,2024-06-06,2024-06-05,Express,18.49,Delivered
167079,167079,3593,2025-06-29,2025-07-06,2025-07-05,Economy,29.61,Delivered
167080,167080,2436,2024-02-26,2024-03-03,2024-03-06,Express,23.79,Delayed
167081,167081,150,2024-04-27,2024-05-02,2024-05-05,Standard,6.83,Returned
167082,167082,1489,2024-04-14,2024-04-16,2024-04-18,Express,19.15,Delivered
167083,167083,323,2024-04-15,2024-04-18,2024-04-17,Express,7.43,Delivered
167084,167084,1191,2025-04-29,2025-05-06,2025-05-10,Express,42.16,Delivered
167085,167085,4552,2025-12-09,2025-12-13,2025-12-17,Standard,18.02,Delivered
167086,167086,673,2025-11-14,2025-11-16,2025-11-18,Standard,13.64,In Transit
167087,167087,612,2024-12-31,2025-01-03,2025-01-04,Standard,5.43,Delivered
167088,167088,3853,2024-06-30,2024-07-07,2024-07-07,Express,43.81,In Transit
167089,167089,3365,2025-08-15,2025-08-20,2025-08-21,Economy,40.95,Delivered
167090,167090,375,2024-06-25,2024-06-28,2024-06-29,Express,12.7,Delivered
167091,167091,4604,2025-01-28,2025-01-30,2025-01-31,Express,42.85,Delivered
167092,167092,497,2025-02-01,2025-02-05,2025-02-07,Standard,36.39,Delivered
167093,167093,128,2024-09-05,2024-09-11,2024-09-12,Economy,13.89,Delivered
167094,167094,3484,2025-11-11,2025-11-18,2025-11-19,Express,25.49,Delivered
167095,167095,1244,2024-09-25,2024-09-28,2024-10-02,Standard,25.22,Delivered
167096,167096,3491,2024-01-19,2024-01-26,2024-01-26,Standard,46.1,Delivered
167097,167097,4578,2025-01-30,2025-02-01,2025-01-31,Economy,18.55,Delivered
167098,167098,701,2024-09-09,2024-09-16,2024-09-17,Standard,21.93,Returned
167099,167099,2465,2025-05-05,2025-05-08,2025-05-08,Standard,20.62,Delivered
167100,167100,3067,2025-11-18,2025-11-25,2025-11-25,Express,48.2,Delivered
167101,167101,2187,2025-07-12,2025-07-16,2025-07-17,Standard,22.64,Delivered
167102,167102,698,2024-12-17,2024-12-19,2024-12-19,Standard,46.14,Delayed
167103,167103,1192,2024-09-20,2024-09-22,2024-09-22,Standard,37.7,Delivered
167104,167104,4414,2024-12-08,2024-12-11,2024-12-10,Same Day,5.53,Delivered
167105,167105,77,2024-02-06,2024-02-13,2024-02-14,Economy,5.93,Delivered
167106,167106,3318,2024-11-19,2024-11-25,2024-11-26,Standard,4.97,Delivered
167107,167107,1808,2025-10-26,2025-10-31,2025-10-30,Express,45.08,Delivered
167108,167108,1550,2024-12-24,2024-12-28,2024-12-28,Standard,42.02,Delivered
167109,167109,271,2024-01-07,2024-01-12,2024-01-15,Express,6.82,Delivered
167110,167110,2251,2025-11-12,2025-11-18,2025-11-20,Standard,31.51,Delivered
167111,167111,3938,2024-04-19,2024-04-25,2024-04-27,Standard,17.43,Delivered
167112,167112,326,2024-02-09,2024-02-11,2024-02-10,Same Day,30.97,Delivered
167113,167113,1679,2025-09-14,2025-09-17,2025-09-20,Express,39.64,Delivered
167114,167114,113,2024-07-20,2024-07-23,2024-07-27,Economy,17.78,Delivered
167115,167115,2756,2024-11-04,2024-11-06,2024-11-10,Standard,5.97,Delivered
167116,167116,4892,2024-11-18,2024-11-20,2024-11-24,Economy,10.87,Delivered
167117,167117,3489,2025-03-26,2025-03-28,2025-03-31,Economy,23.88,Delivered
167118,167118,1939,2024-02-29,2024-03-04,2024-03-03,Standard,33.54,Delivered
167119,167119,2617,2024-04-20,2024-04-25,2024-04-26,Standard,2.98,Delivered
167120,167120,2726,2024-04-17,2024-04-20,2024-04-22,Standard,15.97,Delivered
167121,167121,1271,2025-10-13,2025-10-17,2025-10-20,Standard,23.24,Delivered
167122,167122,1030,2024-05-12,2024-05-19,2024-05-21,Same Day,9.3,In Transit
167123,167123,1340,2025-11-16,2025-11-22,2025-11-21,Standard,17.0,Delivered
167124,167124,4754,2025-07-14,2025-07-17,2025-07-17,Express,6.84,Delivered
167125,167125,930,2024-09-03,2024-09-10,2024-09-14,Standard,17.54,Delivered
167126,167126,3922,2024-02-11,2024-02-15,2024-02-14,Economy,12.22,Delivered
167127,167127,1185,2025-05-02,2025-05-06,2025-05-05,Same Day,2.3,Delivered
167128,167128,4558,2025-02-06,2025-02-11,2025-02-10,Express,4.75,Delivered
167129,167129,4242,2024-03-17,2024-03-20,2024-03-22,Economy,23.11,Delivered
167130,167130,1714,2025-07-29,2025-07-31,2025-08-02,Standard,18.46,Delivered
167131,167131,2110,2024-01-15,2024-01-17,2024-01-16,Standard,15.49,Delivered
167132,167132,2011,2025-08-09,2025-08-12,2025-08-11,Same Day,18.32,Returned
167133,167133,4864,2024-02-03,2024-02-06,2024-02-06,Economy,26.75,Delivered
167134,167134,1468,2025-12-05,2025-12-08,2025-12-10,Standard,25.33,Delivered
167135,167135,4018,2025-10-04,2025-10-10,2025-10-09,Express,5.37,In Transit
167136,167136,2080,2025-07-27,2025-08-02,2025-08-06,Standard,14.75,Delivered
167137,167137,3757,2025-06-21,2025-06-23,2025-06-26,Standard,8.24,Delivered
167138,167138,1281,2025-09-19,2025-09-23,2025-09-26,Economy,18.64,In Transit
167139,167139,98,2025-07-21,2025-07-28,2025-07-27,Standard,49.46,Delivered
167140,167140,4249,2024-10-19,2024-10-21,2024-10-24,Economy,26.22,Delivered
167141,167141,1961,2025-04-04,2025-04-08,2025-04-08,Economy,27.13,Delivered
167142,167142,2753,2025-06-04,2025-06-08,2025-06-08,Standard,19.32,Delivered
167143,167143,4620,2024-04-07,2024-04-11,2024-04-12,Economy,9.35,Delivered
167144,167144,332,2025-08-29,2025-09-05,2025-09-04,Standard,11.17,Delivered
167145,167145,209,2024-11-18,2024-11-23,2024-11-23,Standard,27.51,Delivered
167146,167146,1729,2025-06-04,2025-06-09,2025-06-13,Express,49.16,Delivered
167147,167147,4272,2025-02-06,2025-02-11,2025-02-12,Standard,5.88,Delivered
167148,167148,3250,2025-01-19,2025-01-26,2025-01-25,Express,2.37,Delivered
167149,167149,1782,2024-11-25,2024-12-02,2024-12-01,Express,37.07,Delivered
167150,167150,4645,2024-11-30,2024-12-07,2024-12-06,Express,37.45,Delivered
167151,167151,3234,2024-03-23,2024-03-29,2024-03-31,Standard,6.71,In Transit
167152,167152,4312,2024-05-28,2024-06-01,2024-06-04,Express,33.17,Delayed
167153,167153,2634,2024-09-14,2024-09-17,2024-09-21,Standard,18.87,Delivered
167154,167154,1525,2025-04-20,2025-04-25,2025-04-24,Express,26.59,Delivered
167155,167155,4683,2025-07-20,2025-07-25,2025-07-24,Express,9.22,In Transit
167156,167156,623,2025-11-22,2025-11-29,2025-12-03,Standard,40.07,Delivered
167157,167157,4752,2025-03-21,2025-03-23,2025-03-26,Standard,32.4,Delivered
167158,167158,405,2024-07-18,2024-07-23,2024-07-22,Standard,24.73,In Transit
167159,167159,3738,2025-04-21,2025-04-25,2025-04-28,Same Day,3.55,Delivered
167160,167160,4609,2025-05-31,2025-06-04,2025-06-04,Economy,32.83,Delivered
167161,167161,1435,2025-11-20,2025-11-25,2025-11-27,Express,9.67,Delivered
167162,167162,765,2024-06-15,2024-06-20,2024-06-20,Express,28.37,Returned
167163,167163,1540,2024-01-29,2024-02-05,2024-02-06,Standard,8.62,Delivered
167164,167164,656,2025-06-14,2025-06-17,2025-06-19,Standard,22.48,Delivered
167165,167165,1863,2025-01-21,2025-01-25,2025-01-28,Standard,44.73,Delayed
167166,167166,3481,2024-03-19,2024-03-26,2024-03-30,Standard,10.1,Delivered
167167,167167,2565,2025-09-12,2025-09-16,2025-09-19,Express,13.46,Delivered
167168,167168,4404,2024-04-10,2024-04-12,2024-04-11,Standard,33.74,In Transit
167169,167169,4425,2025-05-31,2025-06-02,2025-06-04,Express,42.91,Delayed
167170,167170,2354,2024-09-02,2024-09-08,2024-09-11,Express,20.4,Delivered
167171,167171,765,2024-02-07,2024-02-09,2024-02-09,Standard,31.31,Returned
167172,167172,1746,2024-06-23,2024-06-29,2024-06-28,Express,11.3,Delivered
167173,167173,3688,2025-02-13,2025-02-20,2025-02-21,Standard,28.8,Delivered
167174,167174,1901,2024-03-06,2024-03-11,2024-03-10,Standard,27.67,Delivered
